file_name,file_path,sample_rate,duration,rms_4s,rms_5s,energy_ratio_4s_to_5s,peak_4s,peak_5s,global_peak,peak_ratio_4s_to_global,classification
cycle_003089_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003089_NORMAL.wav,44100,8.0,1.486621422037413e-05,0.00325869499143721,0.004562014628382743,6.103515625e-05,0.027587890625,0.027587890625,0.0022123893805309734,保留
cycle_003091_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003091_NORMAL.wav,44100,8.0,1.871846897755523e-05,0.0032418713523803175,0.005773970322360678,0.0001220703125,0.029144287109375,0.029144287109375,0.004188481675392671,保留
cycle_003093_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003093_NORMAL.wav,44100,8.0,2.5801270802394847e-05,0.0033718266646243643,0.007652015767325696,0.000213623046875,0.030853271484375,0.030853271484375,0.006923837784371909,保留
cycle_003095_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003095_NORMAL.wav,44100,8.0,1.9015095227204774e-05,0.003346219830035002,0.0056825600806405694,9.1552734375e-05,0.02630615234375,0.02630615234375,0.0034802784222737818,保留
cycle_003097_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003097_NORMAL.wav,44100,8.0,1.574999391143896e-05,0.003609566784336005,0.004363402827116894,6.103515625e-05,0.030059814453125,0.030059814453125,0.0020304568527918783,保留
cycle_003098_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003098_NORMAL.wav,44100,8.0,1.796650041761559e-05,0.0037405954979098594,0.00480311234605687,6.103515625e-05,0.03778076171875,0.03778076171875,0.0016155088852988692,保留
cycle_003102_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003102_NORMAL.wav,44100,8.0,1.6587546208129604e-05,0.0032348524648242918,0.005127759732013186,6.103515625e-05,0.032928466796875,0.032928466796875,0.0018535681186283596,保留
cycle_003103_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003103_NORMAL.wav,44100,8.0,1.6267767898732586e-05,0.0031241181701429283,0.005207155111545712,9.1552734375e-05,0.02557373046875,0.02557373046875,0.003579952267303103,保留
cycle_003106_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003106_NORMAL.wav,44100,8.0,1.5002320560457993e-05,0.0033610219973770846,0.0044636186767494195,6.103515625e-05,0.0299072265625,0.0299072265625,0.0020408163265306124,保留
cycle_003107_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003107_NORMAL.wav,44100,8.0,2.036256101628364e-05,0.0032491941924465404,0.0062669572239236575,0.000152587890625,0.03076171875,0.03076171875,0.00496031746031746,保留
cycle_003110_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003110_NORMAL.wav,44100,8.0,1.5371687801502777e-05,0.0033184653335109645,0.004632167660838391,6.103515625e-05,0.02838134765625,0.02838134765625,0.002150537634408602,保留
cycle_003114_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003114_NORMAL.wav,44100,8.0,8.261819154230879e-05,0.0036388386386326313,0.022704549376048804,0.00054931640625,0.02972412109375,0.02972412109375,0.018480492813141684,保留
cycle_003115_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003115_NORMAL.wav,44100,8.0,1.593826413002974e-05,0.0035882105670123894,0.004441841924371856,6.103515625e-05,0.02862548828125,0.02862548828125,0.0021321961620469083,保留
cycle_003117_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003117_NORMAL.wav,44100,8.0,1.5250136502086354e-05,0.003247639378190817,0.004695760435871376,6.103515625e-05,0.020751953125,0.020751953125,0.0029411764705882353,保留
cycle_003119_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003119_NORMAL.wav,44100,8.0,1.5245808380386561e-05,0.003333517376163626,0.004573489998702865,6.103515625e-05,0.02581787109375,0.02581787109375,0.002364066193853428,保留
cycle_003120_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003120_NORMAL.wav,44100,8.0,1.4811956159949825e-05,0.0032210386263330027,0.004598503116000358,6.103515625e-05,0.023040771484375,0.023040771484375,0.0026490066225165563,保留
cycle_003124_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003124_NORMAL.wav,44100,8.0,1.478519882583479e-05,0.0033805953904066668,0.00437354877421643,6.103515625e-05,0.019561767578125,0.019561767578125,0.0031201248049922,保留
cycle_003126_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003126_NORMAL.wav,44100,8.0,1.4619113118442256e-05,0.0033027614769873277,0.004426330275529718,6.103515625e-05,0.026336669921875,0.026336669921875,0.002317497103128621,保留
cycle_003127_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003127_NORMAL.wav,44100,8.0,1.4781627521718482e-05,0.003274186921399048,0.004514594883117531,6.103515625e-05,0.027435302734375,0.027435302734375,0.002224694104560623,保留
cycle_003129_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003129_NORMAL.wav,44100,8.0,2.3503863916783006e-05,0.00360526727584901,0.00651931247212401,0.000213623046875,0.02471923828125,0.02471923828125,0.008641975308641974,保留
cycle_003131_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003131_NORMAL.wav,44100,8.0,1.6969859540866623e-05,0.003466382758072604,0.004895552720295173,0.0001220703125,0.022979736328125,0.022979736328125,0.005312084993359893,保留
cycle_003133_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003133_NORMAL.wav,44100,8.0,1.528558087384444e-05,0.003437341093287701,0.004446920005609422,6.103515625e-05,0.029266357421875,0.029266357421875,0.0020855057351407717,保留
cycle_003134_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003134_NORMAL.wav,44100,8.0,1.464256866830333e-05,0.0031335330133208167,0.00467286242272125,6.103515625e-05,0.022064208984375,0.022064208984375,0.0027662517289073307,保留
